content_id,value,context_code
2397867,EDI Halbleiter,also_known_as
2397867,EDI Semiconductor,also_known_as
2397869,Gould Fuses,formerly_known_as
2397869,Gould Shawmut,also_known_as
2397873,Foq Piezo Technix,acquired_by
2397877,Emerson Power Transmission,acquired_by
2397877,McGill Manufacturing Co Inc,acquired_by
2397877,Regal Beniot Corporation,formerly_known_as
2397877,Regal Benoit,previous_name_value
2398409,Magnum,formerly_known_as
2398414,Collmer Semiconductor Inc,acquired_by
2398416,M.E.C. Relays,also_known_as
2398416,MEC Relays,also_known_as
2398416,M.E.C. Timers,also_known_as
2398416,MEC Timers,also_known_as
2398418,byd+company+limited,merged_into
2398425,Johnson Controls,previous_name_value
2398425,Tyco International Plc,merged_into
2398427,Keyflex,brand_of
2398427,Lupoy,brand_of
2398428,Hitachi Maxell,also_known_as
2398430,Shun Wo New Power Battery Technology Limited,also_known_as
2398443,Xeno Energy,also_known_as
2398443,Xeno Energy,previous_name_value
2398443,Xeno USA,also_known_as
2398448,EDTC,acronym
2398450,FEMA Electronics Corporation,previous_name_value
2398452,Acorn Wire and Cable,acquired_by
2398452,Deal Electric Company,acquired_by
2398452,Elizabeth Mills,acquired_by
2398452,Hale Brothers Companies,acquired_by
2398452,Macro Lighting Controls,acquired_by
2398452,Meteor Electric Company,acquired_by
2398452,NSI/Colortran,acquired_by
2398452,Pacific Electricord,acquired_by
2398452,Roberts Electrical Company,acquired_by
2398454,AFI,brand_of
2398454,BEP,brand_of
2398454,GUEST,brand_of
2398454,Marinco Power Products,brand_of
2398454,Nicro,brand_of
2557334,Knowles Corporation,division_of
2564847,Amphenol Corporation,division_of
2564847,Amphenol Teradyne,also_known_as
2564847,Teradyne Connection Systems,also_known_as
2564848,ADI,also_known_as
2564848,API,also_known_as
2564857,MPS,acronym
2564860,Amphenol Corporation,division_of
2564863,Prolific USB IC,also_known_as
2564873,"Microsemi Memory, Processors & Storage",formerly_known_as
2564873,White Electronic Designs,formerly_known_as
2569974,AUO,acronym
2569988,Brooktrout,brand_of
2569989,Delta Group,division_of
2569989,Eltek Valare,formerly_known_as
2569989,Power Conversion Products Inc,acquired_by
2569991,ERG,acronym
2569994,HARVATEK OPTOELECTRONICS (SHENZHEN) CO LTD,division_of
2569996,ITOX,previous_name_value
2570000,LSR,acronym
2570003,Micropac Industries Inc,formerly_known_as
2833463,Amphenol Corporation,division_of
2833465,Citizen Crystals,also_known_as
2833465,Citizen Finetech Miyota Co Ltd,formerly_known_as
2833465,Citizen Seimitsu Co Ltd,formerly_known_as
2833467,EPC,also_known_as
2833468,AVX Corporation,parent_of
2833473,Bopla Gehause Systeme GmbH,division_of
2833473,LEONHARDY/HARTMANN,acquired_by
2833473,Phoenix Meanco,previous_name_value
2833473,Phoenix Meanco,mis-spelling
2833473,ROSE+BOPLA,formerly_known_as
2833476,Falcon Technical Sales Inc,also_known_as
2833476,TXC Technology,also_known_as
2833477,Vishay Intertechnologies,division_of
2833482,Amphenol Corporation,division_of
2833484,Arcol Resistors,also_known_as
2833488,Cooper Bussmann PowerStor,formerly_known_as
2833489,CSB Energy Technology Co Ltd,also_known_as
2833491,DBM Optix,also_known_as
2833492,Deltron Emcon,formerly_known_as
2833495,AIM Electronics,brand_of
2833495,Cambridge Products,brand_of
2833495,Emerson Network Power,division_of
2833495,Johnson Components,brand_of
2833495,Midwest Microwave,brand_of
2833495,Viewsonics,brand_of
2833495,Vitelec,brand_of
2833505,Omron Industrial Automation,division_of
2833506,Nacesa,also_known_as
2833506,Piher Sensors & Controls,formerly_known_as
2965810,Valpey Fisher,formerly_known_as
3034057,Airetool,brand_of
3034057,Allen,brand_of
3034057,Apex,brand_of
3034057,Apex Tool Group,previous_name_value
3034057,Armstrong Tools,brand_of
3034057,Atkins,brand_of
3034057,Belzer,brand_of
3034057,Campbell,brand_of
3034057,Cleco,brand_of
3034057,Collins,brand_of
3034057,Cooper Hand Tools,formerly_known_as
3034057,Cooper Tools,formerly_known_as
3034057,Crescent,brand_of
3034057,Danaher Tool Group,formerly_known_as
3034057,Delta Truck Boxes,brand_of
3034057,DGD,brand_of
3034057,Diamond,brand_of
3034057,Dotco,brand_of
3034057,Erem,brand_of
3034057,GearWrench,brand_of
3034057,H.K. Porter,brand_of
3034057,Iseli,brand_of
3034057,Jacobs Chuck,brand_of
3034057,Jobox,brand_of
3034057,Kahnetics,brand_of
3034057,K&F,brand_of
3034057,Lufkin,brand_of
3034057,Master Power,brand_of
3034057,Mayle,brand_of
3034057,Metronix,brand_of
3034057,Nicholson,brand_of
3034057,Plumb,brand_of
3034057,Quackenbush,brand_of
3034057,Recoules,brand_of
3034057,Sata,brand_of
3034057,Spline Gauges,brand_of
3034057,Utica,brand_of
3034057,Weiler,brand_of
3034057,Wire-Wrap,brand_of
3034057,Wiss,brand_of
3034057,Xcelite,brand_of
3034068,Hitech & Development Wireless,also_known_as
3034073,Vishay Measurements Group,also_known_as
3034073,Vishay PCS,formerly_known_as
3034073,Vishay Precision Group Inc,division_of
3034075,Calsensors,merged_into
3034076,Panasonic Industrial Company,previous_name_value
3034078,Fil-Mag Inc USA,acquired_by
3034078,LARSON Antennas,brand_of
3034078,Larson Electronics Inc,brand_of
3034078,Pulse Engineering,also_known_as
3034078,Pulse Larsen Antennas,brand_of
3034078,Pulse Specialty Components,acquired_by
3034078,Technitrol,formerly_known_as
3034078,Valor Electronics Ltd,acquired_by
4069488,AB Interconnect,formerly_known_as
4069488,TT electronics plc,division_of
4069489,APS,also_known_as
4069497,Odenwälder Kunststoffwerke Gehäuse Systems GmbH,parent_of
4069497,OKW Gehäusesysteme,also_known_as
4069500,Standish,acquired_by
4069504,Atheros Communications,acquired_by
4069504,DesignArt Networks,acquired_by
4069504,Ubicom Inc,acquired_by
4165152,Bemcot,brand_of
4165152,Multicomp Pro Audio,also_known_as
4165156,tsmc,also_known_as
4166474,Magnatec,brand_of
4166474,Semelab plc,formerly_known_as
4166474,TT electronics plc,division_of
4166475,Good Will Instrument Co Ltd,also_known_as
4166477,abb,also_known_as
4166477,"abb, inc",also_known_as
4166477,ABB Jokab-Safety,brand_of
4166477,ABB Soule (Surge Arrestors),brand_of
4166477,ASEA Brown Boveri,also_known_as
4166477,Bailey Controls,brand_of
4166477,Bailey Meter,formerly_known_as
4166477,Elsag Bailey,acquired_by
4166477,Fischer & Porter,acquired_by
4166477,Furse (Earthing and Lightning Protection),brand_of
4166477,ITE Circuit Breaker Company,acquired_by
4166477,ITE Imperial Company (Circuit Breakers),acquired_by
4166477,Newave,acquired_by
4166478,AEH,also_known_as
4166478,Aim Instruments Ltd,also_known_as
4166478,Black Star,brand_of
4166478,Thurlby Thandar Instruments Ltd,also_known_as
4166479,APD,also_known_as
4166479,APD Semiconductor,also_known_as
4166485,BEI Duncan Electronics,previous_name_value
4166490,Continental Wire & Cable,acquired_by
4166490,Copperfield LLC,acquired_by
4166490,First Capitol Wire & Cable,acquired_by
4166490,Woods Industries,acquired_by
4166491,Cooper Hand Tools / Erem,previous_name_value
4166498,Otsby Barton Pylon,brand_of
4166502,Finder Components Ltd,also_known_as
4166503,GCT,also_known_as
4166503,GCT EMEA Ltd,also_known_as
4166507,Belden Inc,brand_of
4166507,Hirschmann Automation and Control,also_known_as
4166509,IMO Automation,also_known_as
4166513,Grip-It,brand_of
4166514,KNIPEX WERK C GUSTAV PUTSCH KG ,also_known_as
4166515,Lapp Group,division_of
4166516,LCR Components,also_known_as
4166517,Lumberg Holding GmbH & Co. KG,also_known_as
4166521,McKee Hagborg Connectors,formerly_known_as
4166529,Fibre Data,formerly_known_as
4166529,LED Technology,also_known_as
4166529,Optoelectronic Manufacturing Corporation,also_known_as
4166529,The Fibre-Data Group,formerly_known_as
4166531,EG&G,formerly_known_as
4166531,EG&G Wright Components,acquired_by
4166531,PerkinElmer Optoelectronics,formerly_known_as
4166532,Luxeon,brand_of
4166532,Philips Lumileds,formerly_known_as
4166539,Rockwell Automation,division_of
4166545,Sick Stegmann,also_known_as
4166546,Silicon Sensing Systems,also_known_as
4166553,Joslyn Sunbank Company LLC,also_known_as
4166553,Meggitt,formerly_known_as
4166554,SLS,acronym
4166557,MicroTemp,brand_of
4166557,Thermodisk,mis-spelling
4166559,Traco Electronic AG,also_known_as
4166567,PMA Prozess- und Maschinen-Automation,also_known_as
4166567,PMA Prozeß- und Maschinen-Automation GmbH,also_known_as
4169914,Micro Crystal Switzerland,previous_name_value
4218344,Amphenol Corporation,division_of
4218344,APTI,acronym
4218347,HYLUG,brand_of
4218348,Ark&#149,brand_of
4218348,Arktite,brand_of
4218348,Capri (Cable Glands),brand_of
4218348,Champ,brand_of
4218348,Chico,brand_of
4218348,Commercial PRE-formance,brand_of
4218348,Condulet - Commercial,brand_of
4218348,Condulet - Industrial and Explosionproof,brand_of
4218348,FlexStation,brand_of
4218348,G & H Technology Inc,acquired_by
4218348,Hazard&#149,brand_of
4218348,Myers Scru-tite and Grounding Hubs,brand_of
4218348,Pauluhn,brand_of
4218348,Powerplus,brand_of
4307491,Ricoh Co Ltd,previous_name_value
4307494,ZETTLER Components Inc,division_of
4307497,Panasonic Corporation,brand_of
4307499,WTE,also_known_as
4307499,WTE Power Semiconductors,also_known_as
4307501,Alba Germany,acquired_by
4307501,Alba USA,acquired_by
4307501,Chicago Miniature Lamp Works,formerly_known_as
4307501,CML,acronym
4307501,Fredon Inc,acquired_by
4307501,Glowlite Sales,acquired_by
4307501,Industrial Devices Inc (IDI),acquired_by
4307501,Plastomer Inc,acquired_by
4307501,Socop France,acquired_by
4307501,Sylvania Lighting International,acquired_by
4307501,VCH Inc,acquired_by
4307501,Xenell Corporation,formerly_known_as
4307506,Aimtron Technology Corp,acquired_by
4307506,GMT,acronym
4307511,Performance Semiconductor Corp,acquired_by
4307512,Knox Semiconductors Inc,acquired_by
4307513,Goldstar Electron Co Ltd,acquired_by
4307513,Hynix Semiconductor Inc,formerly_known_as
4307513,Hyundai Electronics,formerly_known_as
4307513,LG Semicon Co Ltd,acquired_by
4307516,BSI,also_known_as
4307518,HIRELCO,also_known_as
4307520,Vishay Intertechnologies,division_of
4307521,DDC,acronym
4307522,Data Display Products,also_known_as
4307522,DDP,also_known_as
4307528,Duanhua Chip Resistor Branch Company,division_of
4307528,Fenghua Advanced Technology,formerly_known_as
4307528,"Guangdong Fenghua Advanced Technology (Holding) Co., Ltd",also_known_as
4307528,"Guangdong Fenghua Bangke Eelectronic Co.,Ltd",division_of
4307528,Guanhua Chip Ceramic Capacitor Branch Company,division_of
4307528,Lihua Electrolytic Capacitor Branch Company,division_of
4307528,Yingda Inductor Subsidian.,division_of
4307528,"Zhaoqing Dingci Electronics Co.,Ltd.",division_of
4307528,"Zhaoqing Fenghua Machinery And Electronic Import & Export Co.,Ltd.",division_of
4307528,"Zhaoqing Forward Electronics Technology Co.,ltd",division_of
4307528,"Zhaoqing Haite Electronics Co.,Ltd.",division_of
4307528,"Zhaoqing Kexun Advanced Technology Co.,ltd",division_of
4307528,"Zhaoqing Weishuo Electronics Co.,Ltd.",division_of
4307528,"Zhaoqing Xinbaohua Electronic Equipment Co.,Ltd.",division_of
4307528,"Zhaoqing Xingu Microelectronics Co.,Ltd.",division_of
4307528,"Zhaoqing Yuehua New Electronic Component Co.,Ltd.",division_of
4307528,风华高科,also_known_as
4307530,Gould Technology LLC,also_known_as
4307531,Royalohm,brand_of
4307533,Honda Connectors,also_known_as
4307533,HTK,also_known_as
4307533,HTK C&H Asia Pacific Pte Ltd,also_known_as
4307535,Eaton's Cooper,also_known_as
4307535,WHEELOCK,brand_of
4307537,Andon Electronics,previous_name_value
4307539,Aeroflex,division_of
4307541,Shanghai Daishinku International,also_known_as
4307543,Hypertac Hypertronics,also_known_as
4307543,Smiths Connectors,division_of
4307545,KYOCERA KINSEKI Corporation,formerly_known_as
4307546,F-Dyne Electronics,acquired_by
4307546,Seacor Inc,acquired_by
4307546,Southern Electronics Co,acquired_by
4307547,L3 Harris Narda-Miteq,formerly_known_as
4307547,MITEQ Inc,formerly_known_as
4307553,Aeroflex Microelectronics Solutions,division_of
4307556,Allen Telecom Inc,acquired_by
4307556,Andrew Corporation,acquired_by
4307556,Andrew Manufacturing,acquired_by
4307556,Andrews Corporation,acquired_by
4307556,Andrew Solutions,acquired_by
4307556,Antenna Specialists,acquired_by
4307556,Systimax,brand_of
4307559,AB Elektronik,formerly_known_as
4307559,TT electronics Sensing and Control,division_of
4307561,acme electric,also_known_as
4307561,Acme Transformer,also_known_as
4307568,ASI,also_known_as
4307568,ASI Semiconductor Inc,also_known_as
4307569,Aeroflex MICROMETRICS,formerly_known_as
4307569,ATP,also_known_as
4307570,Aeroflex Microelectronics Solutions,division_of
4307571,Aeroflex Microelectronics Solutions,division_of
4307571,Aeroflex Plainview,formerly_known_as
4307574,PHOTOSWITCH,brand_of
4307574,Weitek Corporation,acquired_by
4307575,AFOP,also_known_as
4307575,ANSI,also_known_as
4307577,A.W. Haydon,acquired_by
4307577,Exceltronic,brand_of
4307577,GEMCO Relays & Switches,brand_of
4307577,Mansfield & Green (M&G),brand_of
4307577,PMT (Pressure Gauges),brand_of
4307577,Scientific Columbus,brand_of
4307577,U.S. Gauge,brand_of
4307578,3L Coils,also_known_as
4307579,TT Electronics,division_of
4307582,S&S Tech Corporation,formerly_known_as
4307582,S&S Technology Corporation,formerly_known_as
4307583,AE,also_known_as
4308460,Epic Contact,brand_of
4308460,Etherline,brand_of
4308460,Fleximark,brand_of
4308460,Hitronic,brand_of
4308460,Olflex,brand_of
4308460,Silvyn,brand_of
4308460,Skintop,brand_of
4308460,Unitronic,brand_of
4309966,SEIP,brand_of
4309966,SUMITUBE,brand_of
4309967,amplifonix,acquired_by
4309967,API Electronics Group,also_known_as
4309967,API Technologies Corp Electromagnetic Integrated Solution,division_of
4309967,Filtran Group,acquired_by
4309967,Keytronics,acquired_by
4309967,Keytronics,brand_of
4309967,RTI Electronics,acquired_by
4309967,Spectrum Control,brand_of
4309967,Spectrum Control,formerly_known_as
4309968,Hypertronics,also_known_as
4309968,Smiths Connectors,division_of
4317108,Emerson Energy Systems,brand_of
4317109,ARISTA,brand_of
4317109,ARMAFlex,brand_of
4317109,BUZZNUT,brand_of
4317109,CENT-R-RAIL,brand_of
4317109,Cooper B-Line,formerly_known_as
4317109,Cooper Industries,division_of
4317109,CROC-LOK,brand_of
4317109,DURA-BLOK,brand_of
4317109,DURA-CLEAN,brand_of
4317109,EnviroSHIELD,brand_of
4317109,F.A.S.T.,brand_of
4317109,FLEXTRAY,brand_of
4317109,FLIP CLIP,brand_of
4317109,GRATE-LOCK,brand_of
4317109,RCM+,brand_of
4317110,Cooper Industries,division_of
4317111,Cooper Industries,division_of
4317112,Cooper Industries,division_of
4317112,Menvier,brand_of
4317112,Scantronic,brand_of
4317113,AH&H,brand_of
4317113,Arrow Hart,brand_of
4317113,Arrow-Hart & Hegeman Inc,brand_of
4317113,Cooper Industries,division_of
4317114,Aperture,brand_of
4317114,ASCO,brand_of
4317114,Avocent,brand_of
4317114,Chloride,brand_of
4317114,Connectivity,brand_of
4317114,Electrical Reliability Services,brand_of
4317114,Emerson Liebert,brand_of
4317114,Emerson Network Power,formerly_known_as
4317114,Emerson Network Power,previous_name_value
4317114,Emerson Network Power Connectivity Solutions / Stratos Optical Technologies,acquired_by
4317114,Emerson Network Power Connectivity Solutions / Trompeter Electronics,acquired_by
4317114,Energy Systems,brand_of
4317114,Firetrol,brand_of
4317114,High Voltage Maintenance,brand_of
4317114,Islatrol,brand_of
4317114,Knurr,brand_of
4317114,Liebert,brand_of
4317114,NetSure,brand_of
4317114,Surge Protection,brand_of
4317115,Emerson Network Power,division_of
4317116,Copeland Specialty Scroll ,formerly_known_as
4317116,Emerson Network Power,division_of
4317116,Multiflex I/O,brand_of
4317116,Thunderline Z Inc,acquired_by
4317117,Emerson Network Power,division_of
4317119,Aeluros Inc,merged_into
4317119,Raza Microelectronics Inc,acquired_by
4317120,Amplifier Research,also_known_as
4317120,AR,also_known_as
4317124,Advanced Packaging Technology of America,also_known_as
4317125,Aptek Williams Inc,also_known_as
4317128,Ark-les Connectors,formerly_known_as
4317128,Illinois Tool Works,division_of
4317128,ITW Ark-Les,previous_name_value
4317130,Ashcroft Dresser,also_known_as
4317131,ACT,also_known_as
4317132,Astec America Inc,formerly_known_as
4317132,Astec America Inc,also_known_as
4317132,Astec Power,formerly_known_as
4317132,Emerson Network Power,division_of
4317134,Astron Antenna Company,also_known_as
4317137,BAE Marconi,formerly_known_as
4317137,GEC-Marconi,merged_into
4317137,Lockheed Martin Fairchild System,acquired_by
4317137,Tracor,merged_into
4317137,Tracor/Westronics,merged_into
4317138,SIE Sensorik,brand_of
4317139,Bourdon,brand_of
